GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 173, 2, 1, 0, 0, 1, 1
1, 174, 2, 1, 0, 0, 1, 1
1, 175, 2, 1, 0, 0, 1, 1
1, 176, 2, 1, 0, 0, 0.998133333333333, 1
1, 177, 2, 1, 0, 0, 0.9996, 1
1, 178, 2, 1, 0, 0, 1, 1
1, 179, 2, 1, 0, 0, 0.999866666666667, 1
1, 180, 2, 1, 0, 0, 0.999333333333333, 1
1, 181, 2, 1, 0, 0, 1, 1
1, 182, 2, 1, 0, 0, 1, 1
1, 183, 2, 1, 0, 0, 0.9996, 1
1, 184, 2, 1, 0, 0, 0.999333333333333, 1
1, 185, 2, 1, 0, 0, 0.999866666666667, 1
1, 186, 2, 1, 0, 0, 0.999866666666667, 1
1, 187, 2, 1, 0, 0, 0.997733333333333, 1
1, 188, 2, 1, 0, 0, 1, 1
1, 189, 2, 1, 0, 0, 1, 1
1, 190, 2, 1, 0, 0, 0.994933333333333, 1
1, 191, 2, 1, 0, 0, 0.9996, 1
1, 192, 2, 1, 0, 0, 0.998933333333333, 1
1, 193, 2, 0, 0, 1, 0.981333333333333, 1
1, 194, 2, 1, 0, 0, 1, 1
1, 195, 2, 1, 0, 0, 0.991466666666667, 1
1, 196, 2, 1, 0, 0, 1, 1
1, 197, 2, 1, 0, 0, 0.9996, 1
1, 198, 2, 1, 0, 0, 1, 1
1, 199, 2, 1, 0, 0, 0.999733333333333, 1
1, 200, 2, 1, 0, 0, 1, 1
1, 201, 2, 1, 0, 0, 0.999866666666667, 1
1, 202, 2, 1, 0, 0, 0.995333333333333, 1
1, 203, 2, 1, 0, 0, 0.997733333333333, 1
1, 204, 2, 1, 0, 0, 1, 1
1, 205, 2, 1, 0, 0, 1, 1
1, 206, 2, 1, 0, 0, 1, 1
1, 207, 2, 1, 0, 0, 0.999733333333333, 1
1, 208, 2, 1, 0, 0, 1, 1
1, 209, 2, 1, 0, 0, 0.999333333333333, 1
1, 210, 2, 1, 0, 0, 1, 1
1, 211, 2, 1, 0, 0, 1, 1
1, 212, 2, 1, 0, 0, 1, 1
1, 213, 2, 1, 0, 0, 1, 1
1, 214, 2, 1, 0, 0, 0.999866666666667, 1
1, 215, 2, 1, 0, 0, 1, 1
1, 216, 2, 1, 0, 0, 0.999733333333333, 1
1, 217, 2, 1, 0, 0, 0.9972, 1
1, 218, 2, 1, 0, 0, 1, 1
1, 219, 2, 1, 0, 0, 0.9924, 1
1, 220, 2, 1, 0, 0, 1, 1
1, 221, 2, 1, 0, 0, 1, 1
1, 222, 2, 1, 0, 0, 1, 1
1, 223, 2, 1, 0, 0, 1, 1
1, 224, 2, 1, 0, 0, 1, 1
1, 225, 2, 1, 0, 0, 0.999733333333333, 1
1, 226, 2, 1, 0, 0, 0.999466666666667, 1
1, 227, 2, 1, 0, 0, 1, 1
1, 228, 2, 1, 0, 0, 1, 1
1, 229, 2, 1, 0, 0, 0.999733333333333, 1
