GridIndex, TrialID, ISA, lAnalysis1.nGo, lAnalysis1.nNoGo, lAnalysis1.nPause, lAnalysis1.dPrGrtMAV, bISAAnalysisRun
1, 96, 2, 0, 0, 1, 0.332933333333333, 1
1, 97, 2, 0, 0, 1, 0.777066666666667, 1
1, 98, 2, 0, 0, 1, 0.860133333333333, 1
1, 99, 2, 0, 0, 1, 0.501066666666667, 1
1, 100, 2, 0, 0, 1, 0.175866666666667, 1
1, 101, 2, 1, 0, 0, 1, 1
1, 102, 2, 1, 0, 0, 0.9984, 1
1, 103, 2, 1, 0, 0, 1, 1
1, 104, 2, 1, 0, 0, 1, 1
1, 105, 2, 1, 0, 0, 0.999866666666667, 1
1, 106, 2, 1, 0, 0, 1, 1
1, 107, 2, 1, 0, 0, 1, 1
1, 108, 2, 1, 0, 0, 1, 1
1, 109, 2, 1, 0, 0, 1, 1
1, 110, 2, 1, 0, 0, 1, 1
1, 111, 2, 1, 0, 0, 0.998133333333333, 1
1, 112, 2, 1, 0, 0, 0.9912, 1
1, 113, 2, 1, 0, 0, 0.999866666666667, 1
1, 114, 2, 1, 0, 0, 0.996133333333333, 1
1, 115, 2, 1, 0, 0, 0.995333333333333, 1
1, 116, 2, 0, 0, 1, 0.99, 1
1, 117, 2, 1, 0, 0, 0.993333333333333, 1
1, 118, 2, 0, 0, 1, 0.939066666666667, 1
1, 119, 2, 1, 0, 0, 1, 1
1, 120, 2, 1, 0, 0, 0.999866666666667, 1
1, 121, 2, 0, 0, 1, 0.966133333333333, 1
1, 122, 2, 1, 0, 0, 0.998933333333333, 1
1, 123, 2, 0, 0, 1, 0.981866666666667, 1
1, 124, 2, 1, 0, 0, 0.993066666666667, 1
1, 125, 2, 1, 0, 0, 1, 1
1, 126, 2, 1, 0, 0, 0.998266666666667, 1
1, 127, 2, 1, 0, 0, 0.9984, 1
1, 128, 2, 1, 0, 0, 1, 1
1, 129, 2, 1, 0, 0, 1, 1
1, 130, 2, 1, 0, 0, 1, 1
1, 131, 2, 1, 0, 0, 1, 1
1, 132, 2, 1, 0, 0, 0.998, 1
1, 133, 2, 1, 0, 0, 0.998666666666667, 1
1, 134, 2, 1, 0, 0, 1, 1
1, 135, 2, 1, 0, 0, 1, 1
1, 136, 2, 1, 0, 0, 1, 1
1, 137, 2, 1, 0, 0, 0.9996, 1
1, 138, 2, 0, 0, 1, 0.944933333333333, 1
1, 139, 2, 1, 0, 0, 1, 1
1, 140, 2, 0, 0, 1, 0.8756, 1
1, 141, 2, 1, 0, 0, 1, 1
1, 142, 2, 1, 0, 0, 0.999866666666667, 1
1, 143, 2, 1, 0, 0, 1, 1
1, 144, 2, 1, 0, 0, 0.999733333333333, 1
1, 145, 2, 1, 0, 0, 1, 1
1, 146, 2, 1, 0, 0, 1, 1
1, 147, 2, 1, 0, 0, 1, 1
1, 148, 2, 0, 0, 1, 0.9756, 1
1, 149, 2, 1, 0, 0, 0.999733333333333, 1
1, 150, 2, 1, 0, 0, 1, 1
1, 151, 2, 1, 0, 0, 0.999866666666667, 1
1, 152, 2, 1, 0, 0, 0.999733333333333, 1
1, 153, 2, 1, 0, 0, 0.999733333333333, 1
1, 154, 2, 1, 0, 0, 0.998933333333333, 1
1, 155, 2, 1, 0, 0, 1, 1
1, 156, 2, 1, 0, 0, 1, 1
1, 157, 2, 1, 0, 0, 0.999733333333333, 1
1, 158, 2, 1, 0, 0, 1, 1
1, 159, 2, 0, 0, 1, 0.918266666666667, 1
1, 160, 2, 1, 0, 0, 1, 1
1, 161, 2, 1, 0, 0, 1, 1
1, 162, 2, 0, 0, 1, 0.982133333333333, 1
1, 163, 2, 1, 0, 0, 0.998666666666667, 1
1, 164, 2, 1, 0, 0, 1, 1
1, 165, 2, 1, 0, 0, 1, 1
1, 166, 2, 1, 0, 0, 0.995866666666667, 1
1, 167, 2, 1, 0, 0, 1, 1
1, 168, 2, 1, 0, 0, 1, 1
1, 169, 2, 1, 0, 0, 1, 1
1, 170, 2, 1, 0, 0, 1, 1
1, 171, 2, 1, 0, 0, 1, 1
1, 172, 2, 0, 0, 1, 0.9864, 1
1, 173, 2, 1, 0, 0, 0.999466666666667, 1
1, 174, 2, 1, 0, 0, 0.994133333333333, 1
1, 175, 2, 1, 0, 0, 0.999866666666667, 1
1, 176, 2, 1, 0, 0, 1, 1
1, 177, 2, 1, 0, 0, 1, 1
1, 178, 2, 1, 0, 0, 1, 1
1, 179, 2, 0, 0, 1, 0.9884, 1
1, 180, 2, 1, 0, 0, 1, 1
1, 181, 2, 0, 0, 1, 0.9804, 1
1, 182, 2, 1, 0, 0, 1, 1
1, 183, 2, 1, 0, 0, 0.999466666666667, 1
1, 184, 2, 1, 0, 0, 0.999466666666667, 1
1, 185, 2, 1, 0, 0, 0.9996, 1
1, 186, 2, 1, 0, 0, 0.999466666666667, 1
1, 187, 2, 1, 0, 0, 1, 1
1, 188, 2, 1, 0, 0, 0.9972, 1
1, 189, 2, 0, 0, 1, 0.953066666666667, 1
1, 190, 2, 0, 0, 1, 0.939066666666667, 1
1, 191, 2, 1, 0, 0, 0.991333333333333, 1
1, 192, 2, 1, 0, 0, 1, 1
1, 193, 2, 1, 0, 0, 0.999866666666667, 1
1, 194, 2, 1, 0, 0, 1, 1
1, 195, 2, 1, 0, 0, 0.9996, 1
1, 196, 2, 1, 0, 0, 1, 1
1, 197, 2, 1, 0, 0, 0.996133333333333, 1
1, 198, 2, 1, 0, 0, 1, 1
1, 199, 2, 1, 0, 0, 1, 1
1, 200, 2, 1, 0, 0, 0.9996, 1
1, 201, 2, 0, 0, 1, 0.361866666666667, 1
1, 202, 2, 0, 0, 1, 0.215733333333333, 1
1, 203, 2, 0, 0, 1, 0.4752, 1
1, 204, 2, 0, 0, 1, 0.929733333333333, 1
1, 205, 2, 0, 0, 1, 0.391866666666667, 1
1, 206, 2, 0, 0, 1, 0.372933333333333, 1
1, 207, 2, 1, 0, 0, 1, 1
1, 208, 2, 0, 0, 1, 0.149733333333333, 1
1, 209, 2, 0, 0, 1, 0.904533333333333, 1
1, 210, 2, 0, 0, 1, 0.666266666666667, 1
1, 211, 2, 0, 0, 1, 0.0122666666666667, 1
1, 212, 2, 0, 0, 1, 0.0288, 1
1, 213, 2, 0, 0, 1, 0.3292, 1
1, 214, 2, 0, 0, 1, 0.0816, 1
1, 215, 2, 0, 0, 1, 0.7824, 1
1, 216, 2, 0, 0, 1, 0.609866666666667, 1
1, 217, 2, 0, 0, 1, 0.362933333333333, 1
1, 218, 2, 0, 0, 1, 0.113866666666667, 1
1, 219, 2, 0, 0, 1, 0.254666666666667, 1
1, 220, 2, 0, 0, 1, 0.0684, 1
1, 221, 2, 0, 0, 1, 0.413733333333333, 1
1, 222, 2, 0, 0, 1, 0.0541333333333333, 1
1, 223, 2, 0, 0, 1, 0.706933333333333, 1
1, 224, 2, 0, 0, 1, 0.396533333333333, 1
1, 225, 2, 0, 0, 1, 0.859333333333333, 1
1, 226, 2, 0, 0, 1, 0.7976, 1
1, 227, 2, 0, 0, 1, 0.620133333333333, 1
1, 228, 2, 0, 0, 1, 0.8332, 1
1, 229, 2, 0, 0, 1, 0.8312, 1
1, 230, 2, 0, 0, 1, 0.542533333333333, 1
1, 231, 2, 0, 0, 1, 0.401733333333333, 1
1, 232, 2, 0, 0, 1, 0.939066666666667, 1
1, 233, 2, 0, 0, 1, 0.541466666666667, 1
1, 234, 2, 0, 0, 1, 0.306266666666667, 1
1, 235, 2, 0, 0, 1, 0.562533333333333, 1
1, 236, 2, 0, 0, 1, 0.565066666666667, 1
1, 237, 2, 0, 0, 1, 0.412933333333333, 1
1, 238, 2, 0, 0, 1, 0.247066666666667, 1
1, 239, 2, 0, 0, 1, 0.962133333333333, 1
1, 240, 2, 0, 0, 1, 0.917733333333333, 1
1, 241, 2, 0, 0, 1, 0.7492, 1
1, 242, 2, 0, 0, 1, 0.9716, 1
1, 243, 2, 0, 0, 1, 0.670666666666667, 1
1, 244, 2, 0, 0, 1, 0.5212, 1
1, 245, 2, 0, 0, 1, 0.536, 1
1, 246, 2, 0, 0, 1, 0.3608, 1
