Design, iScen, GridIndex, TrialID, ISA1Status, ISA2Status, CurrentTime, ISA1Trt1, ISA1Trt2, ISA2Trt1, ISA2Trt3, ISAStart1, ISAStart2, ISAPause1, ISAPause2, FinalPatientEnrolledTimeISA1, FinalPatientEnrolledTimeISA2, StartIAISA1, StartIAISA2, FinalAnalysisTimeISA1, FinalAnalysisTimeISA2
1, 3, 1, 273, 5, 7, 28.6351712021556, 85, 85, 100, 100, 0, 6, 0, 0, 21.1411082008149, 27.6351612021556, 22.243893390259, 28.6351712021556, 22.243893390259, 28.6351712021556
1, 3, 1, 274, 5, 7, 27.2042981575667, 85, 85, 100, 100, 0, 6, 0, 0, 19.8191186003624, 26.2042881575667, 20.8431252615658, 27.2042981575667, 20.8431252615658, 27.2042981575667
1, 3, 1, 275, 5, 7, 25.9520360628588, 85, 85, 100, 100, 0, 6, 0, 0, 16.8329676560253, 24.9520260628588, 17.8636050781702, 25.9520360628588, 17.8636050781702, 25.9520360628588
1, 3, 1, 276, 7, 7, 26.0396411027308, 85, 85, 100, 100, 0, 6, 0, 0, 17.3561144250841, 25.0396311027308, 18.4387394802785, 26.0396411027308, 18.4387394802785, 26.0396411027308
1, 3, 1, 277, 5, 7, 25.6876889947102, 85, 85, 100, 100, 0, 6, 0, 0, 18.3859131466075, 24.6876789947102, 19.4578695277582, 25.6876889947102, 19.4578695277582, 25.6876889947102
1, 3, 1, 278, 5, 7, 26.8900357698597, 85, 85, 100, 100, 0, 6, 0, 0, 20.0644684546599, 25.8900257698597, 21.10530200082, 26.8900357698597, 21.10530200082, 26.8900357698597
1, 3, 1, 279, 5, 7, 27.5076143963408, 85, 85, 100, 100, 0, 6, 0, 0, 18.7966978085526, 26.5076043963408, 19.8079413080348, 27.5076143963408, 19.8079413080348, 27.5076143963408
1, 3, 1, 280, 5, 7, 26.1947052318291, 85, 85, 100, 100, 0, 6, 0, 0, 17.4542888268334, 25.1946952318291, 18.4952079354553, 26.1947052318291, 18.4952079354553, 26.1947052318291
1, 3, 1, 281, 5, 7, 26.6776081042629, 85, 85, 100, 100, 0, 6, 0, 0, 19.890248676018, 25.6775981042629, 20.9628301527407, 26.6776081042629, 20.9628301527407, 26.6776081042629
1, 3, 1, 282, 5, 7, 25.9513231321311, 85, 85, 100, 100, 0, 6, 0, 0, 19.9150079320437, 24.9513131321311, 20.9888141475349, 25.9513231321311, 20.9888141475349, 25.9513231321311
1, 3, 1, 283, 5, 7, 26.5643933544786, 85, 85, 100, 100, 0, 6, 0, 0, 19.7265676455581, 25.5643833544787, 20.7425167037207, 26.5643933544786, 20.7425167037207, 26.5643933544786
1, 3, 1, 284, 7, 7, 25.8946767336049, 85, 85, 100, 100, 0, 6, 0, 0, 18.1833308719971, 24.8946667336049, 19.2260828087242, 25.8946767336049, 19.2260828087242, 25.8946767336049
1, 3, 1, 285, 5, 7, 25.4596675331192, 85, 85, 100, 100, 0, 6, 0, 0, 15.2776193430893, 24.4596575331192, 16.2842578681514, 25.4596675331192, 16.2842578681514, 25.4596675331192
1, 3, 1, 286, 5, 7, 25.702089388572, 85, 85, 100, 100, 0, 6, 0, 0, 17.7303583320335, 24.702079388572, 18.7798761800909, 25.702089388572, 18.7798761800909, 25.702089388572
1, 3, 1, 287, 5, 7, 26.9954521045893, 85, 85, 100, 100, 0, 6, 0, 0, 17.7356467132911, 25.9954421045893, 18.8454302893563, 26.9954521045893, 18.8454302893563, 26.9954521045893
1, 3, 1, 288, 5, 7, 25.6936999588628, 85, 85, 100, 100, 0, 6, 0, 0, 18.0932159294109, 24.6936899588628, 19.0983258629783, 25.6936999588628, 19.0983258629783, 25.6936999588628
1, 3, 1, 289, 5, 7, 27.4523308340504, 85, 85, 100, 100, 0, 6, 0, 0, 18.3821789123903, 26.4523208340504, 19.4119214220725, 27.4523308340504, 19.4119214220725, 27.4523308340504
1, 3, 1, 290, 5, 5, 28.5516671933923, 85, 85, 100, 100, 0, 6, 0, 0, 21.4172171598781, 27.5516571933923, 22.5819018411218, 28.5516671933923, 22.5819018411218, 28.5516671933923
1, 3, 1, 291, 5, 7, 27.5829686023025, 85, 85, 100, 100, 0, 6, 0, 0, 18.8259096872589, 26.5829586023025, 19.8975437740844, 27.5829686023025, 19.8975437740844, 27.5829686023025
1, 3, 1, 292, 5, 7, 28.6761351027363, 85, 85, 100, 100, 0, 6, 0, 0, 21.4856872639979, 27.6761251027363, 22.5335356488441, 28.6761351027363, 22.5335356488441, 28.6761351027363
1, 3, 1, 293, 5, 7, 27.8277386310797, 85, 85, 100, 100, 0, 6, 0, 0, 19.7245696157593, 26.8277286310797, 20.7496371232282, 27.8277386310797, 20.7496371232282, 27.8277386310797
1, 3, 1, 294, 5, 7, 26.4186296970658, 85, 85, 100, 100, 0, 6, 0, 0, 19.6195875003371, 25.4186196970659, 20.7443953281654, 26.4186296970658, 20.7443953281654, 26.4186296970658
1, 3, 1, 295, 5, 7, 29.6710533665976, 85, 85, 100, 100, 0, 6, 0, 0, 20.5573591873627, 28.6710433665976, 21.5675516239711, 29.6710533665976, 21.5675516239711, 29.6710533665976
1, 3, 1, 296, 5, 7, 27.2827778863948, 85, 85, 100, 100, 0, 6, 0, 0, 17.5970290615219, 26.2827678863948, 18.6187790768623, 27.2827778863948, 18.6187790768623, 27.2827778863948
1, 3, 1, 297, 5, 7, 26.1964373040476, 85, 85, 100, 100, 0, 6, 0, 0, 17.5668897392604, 25.1964273040476, 18.6866658699731, 26.1964373040476, 18.6866658699731, 26.1964373040476
1, 3, 1, 298, 5, 7, 28.0707818079597, 85, 85, 100, 100, 0, 6, 0, 0, 19.6294854698848, 27.0707718079597, 20.7290739461065, 28.0707818079597, 20.7290739461065, 28.0707818079597
1, 3, 1, 299, 5, 7, 28.4715085125208, 85, 85, 100, 100, 0, 6, 0, 0, 19.7463746694683, 27.4714985125208, 20.8070627716387, 28.4715085125208, 20.8070627716387, 28.4715085125208
1, 3, 1, 300, 5, 7, 24.9120434843311, 85, 85, 100, 100, 0, 6, 0, 0, 18.538275196265, 23.9120334843311, 19.5847605324849, 24.9120434843311, 19.5847605324849, 24.9120434843311
1, 4, 1, 301, 5, 5, 26.1523102948584, 85, 85, 100, 100, 0, 6, 0, 0, 17.7687658650889, 25.1523002948584, 18.9148385537004, 26.1523102948584, 18.9148385537004, 26.1523102948584
1, 4, 1, 302, 5, 5, 27.5617790609526, 85, 85, 100, 100, 0, 6, 0, 0, 16.2261253172148, 26.5617690609526, 17.2592145262398, 27.5617790609526, 17.2592145262398, 27.5617790609526
1, 4, 1, 303, 5, 5, 29.877287268413, 85, 85, 100, 100, 0, 6, 0, 0, 19.0958792697985, 28.877277268413, 20.2097171373337, 29.877287268413, 20.2097171373337, 29.877287268413
1, 4, 1, 304, 7, 5, 25.8898332209196, 85, 85, 100, 100, 0, 6, 0, 0, 17.3546542437773, 24.8898232209196, 18.3811486038577, 25.8898332209196, 18.3811486038577, 25.8898332209196
1, 4, 1, 305, 5, 5, 25.3137717838647, 85, 85, 100, 100, 0, 6, 0, 0, 16.1647125836329, 24.3137617838647, 17.1647673902667, 25.3137717838647, 17.1647673902667, 25.3137717838647
1, 4, 1, 306, 5, 7, 25.1712516791301, 85, 85, 100, 100, 0, 6, 0, 0, 16.6561304787005, 24.1712416791301, 17.7973584903977, 25.1712516791301, 17.7973584903977, 25.1712516791301
1, 4, 1, 307, 5, 5, 27.2611400058752, 85, 85, 100, 100, 0, 6, 0, 0, 19.2760722061216, 26.2611300058752, 20.2929763329442, 27.2611400058752, 20.2929763329442, 27.2611400058752
1, 4, 1, 308, 5, 5, 24.3890181724838, 85, 85, 100, 100, 0, 6, 0, 0, 15.5068883399667, 23.3890081724838, 16.6085562862702, 24.3890181724838, 16.6085562862702, 24.3890181724838
1, 4, 1, 309, 5, 5, 26.7096812076338, 85, 85, 100, 100, 0, 6, 0, 0, 16.1505011197406, 25.7096712076338, 17.2069718827181, 26.7096812076338, 17.2069718827181, 26.7096812076338
1, 4, 1, 310, 7, 5, 27.8769216586244, 85, 85, 100, 100, 0, 6, 0, 0, 19.2563176142626, 26.8769116586244, 20.3230924250433, 27.8769216586244, 20.3230924250433, 27.8769216586244
1, 4, 1, 311, 5, 5, 28.4965004783005, 85, 85, 100, 100, 0, 6, 0, 0, 17.6516792610376, 27.4964904783005, 18.656078365892, 28.4965004783005, 18.656078365892, 28.4965004783005
1, 4, 1, 312, 5, 5, 25.5884752628027, 85, 85, 100, 100, 0, 6, 0, 0, 16.9471242338066, 24.5884652628027, 17.9592920694726, 25.5884752628027, 17.9592920694726, 25.5884752628027
1, 4, 1, 313, 5, 5, 27.8010315316863, 85, 85, 100, 100, 0, 6, 0, 0, 19.7371276389697, 26.8010215316863, 20.7951980696333, 27.8010315316863, 20.7951980696333, 27.8010315316863
1, 4, 1, 314, 5, 5, 26.3575614272912, 85, 85, 100, 100, 0, 6, 0, 0, 19.848695269708, 25.3575514272912, 20.8680283994598, 26.3575614272912, 20.8680283994598, 26.3575614272912
1, 4, 1, 315, 5, 5, 26.4628854346879, 85, 85, 100, 100, 0, 6, 0, 0, 18.4965713180643, 25.4628754346879, 19.5966064972321, 26.4628854346879, 19.5966064972321, 26.4628854346879
1, 4, 1, 316, 5, 5, 26.7518212411295, 85, 85, 100, 100, 0, 6, 0, 0, 18.3373696847824, 25.7518112411295, 19.4314864917094, 26.7518212411295, 19.4314864917094, 26.7518212411295
1, 4, 1, 317, 5, 5, 26.2131194341302, 85, 85, 100, 100, 0, 6, 0, 0, 20.138171523928, 25.2131094341302, 21.171274094433, 26.2131194341302, 21.171274094433, 26.2131194341302
1, 4, 1, 318, 5, 5, 26.9947241533699, 85, 85, 100, 100, 0, 6, 0, 0, 18.0407413831069, 25.9947141533699, 19.1255022641215, 26.9947241533699, 19.1255022641215, 26.9947241533699
1, 4, 1, 319, 7, 5, 26.7208774211066, 85, 85, 100, 100, 0, 6, 0, 0, 18.7130993475587, 25.7208674211066, 19.7136178378894, 26.7208774211066, 19.7136178378894, 26.7208774211066
1, 4, 1, 320, 5, 5, 25.7498689882151, 85, 85, 100, 100, 0, 6, 0, 0, 17.668156645546, 24.7498589882151, 18.6926235975389, 25.7498689882151, 18.6926235975389, 25.7498689882151
1, 4, 1, 321, 5, 5, 26.1873275539161, 85, 85, 100, 100, 0, 6, 0, 0, 19.5874188848102, 25.1873175539161, 20.7713577898614, 26.1873275539161, 20.7713577898614, 26.1873275539161
1, 4, 1, 322, 7, 5, 24.6099033911183, 85, 85, 100, 100, 0, 6, 0, 0, 16.0732176388275, 23.6098933911183, 17.1406982678153, 24.6099033911183, 17.1406982678153, 24.6099033911183
1, 4, 1, 323, 7, 5, 29.1623189356913, 85, 85, 100, 100, 0, 6, 0, 0, 19.8134494002278, 28.1623089356913, 20.8464324811133, 29.1623189356913, 20.8464324811133, 29.1623189356913
1, 4, 1, 324, 5, 7, 26.7097040387208, 85, 85, 100, 100, 0, 6, 0, 0, 19.865811463702, 25.7096940387208, 20.990221026343, 26.7097040387208, 20.990221026343, 26.7097040387208
1, 4, 1, 325, 5, 7, 24.8347817485775, 85, 85, 100, 100, 0, 6, 0, 0, 16.2348793734276, 23.8347717485775, 17.298558875047, 24.8347817485775, 17.298558875047, 24.8347817485775
1, 4, 1, 326, 5, 5, 27.5124432428105, 85, 85, 100, 100, 0, 6, 0, 0, 20.3854025539019, 26.5124332428105, 21.3948622078303, 27.5124432428105, 21.3948622078303, 27.5124432428105
1, 4, 1, 327, 5, 7, 26.4807223419508, 85, 85, 100, 100, 0, 6, 0, 0, 19.920320834429, 25.4807123419508, 21.0304762183689, 26.4807223419508, 21.0304762183689, 26.4807223419508
1, 4, 1, 328, 7, 7, 24.9301189102294, 85, 85, 100, 100, 0, 6, 0, 0, 17.4945030162224, 23.9301089102294, 18.5028781460119, 24.9301189102294, 18.5028781460119, 24.9301189102294
1, 4, 1, 329, 5, 7, 28.1674788716315, 85, 85, 100, 100, 0, 6, 0, 0, 19.7398767146245, 27.1674688716315, 20.744789871172, 28.1674788716315, 20.744789871172, 28.1674788716315
1, 4, 1, 330, 5, 5, 25.2094799384666, 85, 85, 100, 100, 0, 6, 0, 0, 18.3768122079163, 24.2094699384666, 19.3887996722869, 25.2094799384666, 19.3887996722869, 25.2094799384666
1, 4, 1, 331, 5, 5, 26.482221857745, 85, 85, 100, 100, 0, 6, 0, 0, 18.4187873868725, 25.482211857745, 19.4682336953893, 26.482221857745, 19.4682336953893, 26.482221857745
1, 4, 1, 332, 5, 7, 27.6474309263448, 85, 85, 100, 100, 0, 6, 0, 0, 19.6184757395146, 26.6474209263448, 20.7296242991248, 27.6474309263448, 20.7296242991248, 27.6474309263448
1, 4, 1, 333, 7, 5, 29.1345819139798, 85, 85, 100, 100, 0, 6, 0, 0, 20.6675513662344, 28.1345719139798, 21.8467271805704, 29.1345819139798, 21.8467271805704, 29.1345819139798
1, 4, 1, 334, 5, 5, 24.9314531033608, 85, 85, 100, 100, 0, 6, 0, 0, 17.2858564261263, 23.9314431033608, 18.2984604436612, 24.9314531033608, 18.2984604436612, 24.9314531033608
1, 4, 1, 335, 5, 5, 24.908466999794, 85, 85, 100, 100, 0, 6, 0, 0, 16.8380701465525, 23.908456999794, 17.8582752619842, 24.908466999794, 17.8582752619842, 24.908466999794
1, 4, 1, 336, 5, 5, 27.4085841317749, 85, 85, 100, 100, 0, 6, 0, 0, 19.9779728454062, 26.4085741317749, 21.0291673812276, 27.4085841317749, 21.0291673812276, 27.4085841317749
1, 4, 1, 337, 5, 5, 24.2430680587974, 85, 85, 100, 100, 0, 6, 0, 0, 13.7527737901092, 23.2430580587974, 14.8123326249714, 24.2430680587974, 14.8123326249714, 24.2430680587974
1, 4, 1, 338, 5, 7, 27.3231012171475, 85, 85, 100, 100, 0, 6, 0, 0, 18.0828336568239, 26.3230912171475, 19.1196399049157, 27.3231012171475, 19.1196399049157, 27.3231012171475
1, 4, 1, 339, 5, 5, 26.7513909313126, 85, 85, 100, 100, 0, 6, 0, 0, 19.2791977466498, 25.7513809313126, 20.340545597859, 26.7513909313126, 20.340545597859, 26.7513909313126
1, 4, 1, 340, 5, 7, 26.7690526036451, 85, 85, 100, 100, 0, 6, 0, 0, 16.854529980206, 25.7690426036451, 18.0975085874583, 26.7690526036451, 18.0975085874583, 26.7690526036451
1, 4, 1, 341, 5, 5, 26.7597096196028, 85, 85, 100, 100, 0, 6, 0, 0, 19.9165711535224, 25.7596996196028, 20.9673704419353, 26.7597096196028, 20.9673704419353, 26.7597096196028
1, 4, 1, 342, 7, 5, 24.7587814378047, 85, 85, 100, 100, 0, 6, 0, 0, 16.5379791475881, 23.7587714378047, 17.5489195043067, 24.7587814378047, 17.5489195043067, 24.7587814378047
1, 4, 1, 343, 5, 5, 26.968623160028, 85, 85, 100, 100, 0, 6, 0, 0, 20.1229084054272, 25.968613160028, 21.1373437908609, 26.968623160028, 21.1373437908609, 26.968623160028
1, 4, 1, 344, 5, 5, 24.4150985228221, 85, 85, 100, 100, 0, 6, 0, 0, 17.4432133362238, 23.4150885228221, 18.4953595359914, 24.4150985228221, 18.4953595359914, 24.4150985228221
1, 4, 1, 345, 5, 5, 26.2613652590639, 85, 85, 100, 100, 0, 6, 0, 0, 17.9541973021731, 25.2613552590639, 18.9572536697766, 26.2613652590639, 18.9572536697766, 26.2613652590639
1, 4, 1, 346, 5, 7, 29.394192849545, 85, 85, 100, 100, 0, 6, 0, 0, 20.5405036022311, 28.394182849545, 21.9011351013771, 29.394192849545, 21.9011351013771, 29.394192849545
1, 4, 1, 347, 5, 5, 28.3213365262428, 85, 85, 100, 100, 0, 6, 0, 0, 20.3070455641618, 27.3213265262428, 21.3413089770324, 28.3213365262428, 21.3413089770324, 28.3213365262428
1, 4, 1, 348, 7, 5, 26.7105366040066, 85, 85, 100, 100, 0, 6, 0, 0, 18.1157001396303, 25.7105266040066, 19.1394750047585, 26.7105366040066, 19.1394750047585, 26.7105366040066
1, 4, 1, 349, 5, 5, 25.6411862312058, 85, 85, 100, 100, 0, 6, 0, 0, 18.7195417229493, 24.6411762312058, 19.8206971658374, 25.6411862312058, 19.8206971658374, 25.6411862312058
1, 4, 1, 350, 5, 5, 26.8409583018422, 85, 85, 100, 100, 0, 6, 0, 0, 19.2636430438021, 25.8409483018422, 20.2664366208989, 26.8409583018422, 20.2664366208989, 26.8409583018422
1, 4, 1, 351, 5, 5, 25.6613446114167, 85, 85, 100, 100, 0, 6, 0, 0, 17.8129758973967, 24.6613346114167, 18.8132206373941, 25.6613446114167, 18.8132206373941, 25.6613446114167
1, 4, 1, 352, 5, 5, 26.1896202715652, 85, 85, 100, 100, 0, 6, 0, 0, 18.5934925957897, 25.1896102715652, 19.8167137490056, 26.1896202715652, 19.8167137490056, 26.1896202715652
1, 4, 1, 353, 5, 5, 26.3135157574675, 85, 85, 100, 100, 0, 6, 0, 0, 17.9269259557625, 25.3135057574675, 18.9802360496893, 26.3135157574675, 18.9802360496893, 26.3135157574675
1, 4, 1, 354, 5, 5, 25.182469858744, 85, 85, 100, 100, 0, 6, 0, 0, 16.1779839304461, 24.182459858744, 17.2453552776214, 25.182469858744, 17.2453552776214, 25.182469858744
1, 4, 1, 355, 5, 5, 24.5249254344757, 85, 85, 100, 100, 0, 6, 0, 0, 15.4128755162404, 23.5249154344757, 16.4353839400218, 24.5249254344757, 16.4353839400218, 24.5249254344757
1, 4, 1, 356, 5, 5, 26.3778880778504, 85, 85, 100, 100, 0, 6, 0, 0, 19.2439523612944, 25.3778780778504, 20.3359726680024, 26.3778880778504, 20.3359726680024, 26.3778880778504
1, 4, 1, 357, 7, 5, 28.0258644306271, 85, 85, 100, 100, 0, 6, 0, 0, 20.201627499074, 27.0258544306271, 21.2218547826351, 28.0258644306271, 21.2218547826351, 28.0258644306271
1, 4, 1, 358, 5, 5, 25.6020817514616, 85, 85, 100, 100, 0, 6, 0, 0, 18.2694484719912, 24.6020717514616, 19.3580382637188, 25.6020817514616, 19.3580382637188, 25.6020817514616
1, 4, 1, 359, 5, 5, 25.0309107345676, 85, 85, 100, 100, 0, 6, 0, 0, 16.7465302294307, 24.0309007345676, 17.9053724444434, 25.0309107345676, 17.9053724444434, 25.0309107345676
1, 4, 1, 360, 5, 5, 25.6254721000868, 85, 85, 100, 100, 0, 6, 0, 0, 18.49758458266, 24.6254621000868, 19.4993423747018, 25.6254721000868, 19.4993423747018, 25.6254721000868
1, 4, 1, 361, 5, 5, 26.3985926824265, 85, 85, 100, 100, 0, 6, 0, 0, 18.3892465069702, 25.3985826824265, 19.4195550513003, 26.3985926824265, 19.4195550513003, 26.3985926824265
1, 4, 1, 362, 5, 5, 26.0802156617386, 85, 85, 100, 100, 0, 6, 0, 0, 17.7723351790345, 25.0802056617386, 18.9606572019288, 26.0802156617386, 18.9606572019288, 26.0802156617386
1, 4, 1, 363, 5, 5, 29.2273513362388, 85, 85, 100, 100, 0, 6, 0, 0, 20.1355491711002, 28.2273413362388, 21.1382523953783, 29.2273513362388, 21.1382523953783, 29.2273513362388
1, 4, 1, 364, 5, 5, 29.1308430083726, 85, 85, 100, 100, 0, 6, 0, 0, 20.9146547970597, 28.1308330083726, 21.9467478359446, 29.1308430083726, 21.9467478359446, 29.1308430083726
1, 4, 1, 365, 5, 5, 25.7801196850224, 85, 85, 100, 100, 0, 6, 0, 0, 15.474480354947, 24.7801096850224, 16.7308044517705, 25.7801196850224, 16.7308044517705, 25.7801196850224
1, 4, 1, 366, 5, 5, 27.1277966468081, 85, 85, 100, 100, 0, 6, 0, 0, 18.9318624737024, 26.1277866468081, 19.9541555909067, 27.1277966468081, 19.9541555909067, 27.1277966468081
1, 4, 1, 367, 5, 5, 27.0254072159212, 85, 85, 100, 100, 0, 6, 0, 0, 18.2977156283206, 26.0253972159212, 19.3054185532774, 27.0254072159212, 19.3054185532774, 27.0254072159212
1, 4, 1, 368, 5, 7, 26.3076865202089, 85, 85, 100, 100, 0, 6, 0, 0, 19.7360745993756, 25.3076765202089, 20.7386077773118, 26.3076865202089, 20.7386077773118, 26.3076865202089
1, 4, 1, 369, 5, 5, 25.6013358378939, 85, 85, 100, 100, 0, 6, 0, 0, 18.8017280266073, 24.6013258378939, 19.9204413146246, 25.6013358378939, 19.9204413146246, 25.6013358378939
1, 4, 1, 370, 7, 5, 26.7556723143243, 85, 85, 100, 100, 0, 6, 0, 0, 18.0841380217097, 25.7556623143243, 19.1072637156192, 26.7556723143243, 19.1072637156192, 26.7556723143243
1, 4, 1, 371, 5, 5, 26.3365215986195, 85, 85, 100, 100, 0, 6, 0, 0, 16.9319934904866, 25.3365115986195, 17.9778018397221, 26.3365215986195, 17.9778018397221, 26.3365215986195
1, 4, 1, 372, 5, 5, 25.3744845068084, 85, 85, 100, 100, 0, 6, 0, 0, 16.7090789121903, 24.3744745068084, 17.8965664443237, 25.3744845068084, 17.8965664443237, 25.3744845068084
1, 4, 1, 373, 5, 5, 28.0966475525923, 85, 85, 100, 100, 0, 6, 0, 0, 21.4725538011253, 27.0966375525923, 22.4746299357685, 28.0966475525923, 22.4746299357685, 28.0966475525923
1, 4, 1, 374, 5, 7, 24.2608015469265, 85, 85, 100, 100, 0, 6, 0, 0, 16.8502861094079, 23.2607915469265, 17.8535481054288, 24.2608015469265, 17.8535481054288, 24.2608015469265
1, 4, 1, 375, 5, 5, 26.1248330303882, 85, 85, 100, 100, 0, 6, 0, 0, 18.7226094035691, 25.1248230303882, 19.7316456648316, 26.1248330303882, 19.7316456648316, 26.1248330303882
1, 4, 1, 376, 7, 5, 28.3952440787447, 85, 85, 100, 100, 0, 6, 0, 0, 22.7336050385503, 27.3952340787447, 23.7364764688237, 28.3952440787447, 23.7364764688237, 28.3952440787447
1, 4, 1, 377, 5, 7, 24.5496116935518, 85, 85, 100, 100, 0, 6, 0, 0, 17.4312304882767, 23.5496016935518, 18.5515156602113, 24.5496116935518, 18.5515156602113, 24.5496116935518
1, 4, 1, 378, 5, 5, 24.3084914977095, 85, 85, 100, 100, 0, 6, 0, 0, 15.6777128493732, 23.3084814977095, 16.6918698531714, 24.3084914977095, 16.6918698531714, 24.3084914977095
1, 4, 1, 379, 5, 5, 25.3734769074304, 85, 85, 100, 100, 0, 6, 0, 0, 15.0907291358597, 24.3734669074304, 16.3088435980013, 25.3734769074304, 16.3088435980013, 25.3734769074304
1, 4, 1, 380, 5, 5, 26.5327408263124, 85, 85, 100, 100, 0, 6, 0, 0, 18.5970176384484, 25.5327308263124, 19.646635571807, 26.5327408263124, 19.646635571807, 26.5327408263124
1, 4, 1, 381, 5, 5, 27.2307071188674, 85, 85, 100, 100, 0, 6, 0, 0, 21.718922456047, 26.2306971188674, 22.8246958637004, 27.2307071188674, 22.8246958637004, 27.2307071188674
1, 4, 1, 382, 5, 5, 28.3748786290979, 85, 85, 100, 100, 0, 6, 0, 0, 18.1971136721927, 27.3748686290979, 19.2422360361079, 28.3748786290979, 19.2422360361079, 28.3748786290979
1, 4, 1, 383, 5, 5, 28.3842832850982, 85, 85, 100, 100, 0, 6, 0, 0, 19.8191043622358, 27.3842732850982, 21.0478862883495, 28.3842832850982, 21.0478862883495, 28.3842832850982
1, 4, 1, 384, 5, 5, 24.964553772185, 85, 85, 100, 100, 0, 6, 0, 0, 15.8128926319688, 23.964543772185, 16.827752469358, 24.964553772185, 16.827752469358, 24.964553772185
1, 4, 1, 385, 5, 5, 26.1330378160057, 85, 85, 100, 100, 0, 6, 0, 0, 19.2380534234062, 25.1330278160057, 20.2576805161539, 26.1330378160057, 20.2576805161539, 26.1330378160057
1, 4, 1, 386, 5, 5, 28.2302976336701, 85, 85, 100, 100, 0, 6, 0, 0, 20.4969609908655, 27.2302876336701, 21.5173003024452, 28.2302976336701, 21.5173003024452, 28.2302976336701
1, 4, 1, 387, 5, 5, 24.2373116679636, 85, 85, 100, 100, 0, 6, 0, 0, 17.094442251373, 23.2373016679636, 18.1383364892198, 24.2373116679636, 18.1383364892198, 24.2373116679636
1, 4, 1, 388, 5, 7, 26.5046447685498, 85, 85, 100, 100, 0, 6, 0, 0, 17.5958507183254, 25.5046347685498, 18.6210583892035, 26.5046447685498, 18.6210583892035, 26.5046447685498
1, 4, 1, 389, 5, 7, 27.6398655127988, 85, 85, 100, 100, 0, 6, 0, 0, 18.1186526339161, 26.6398555127988, 19.1220480307005, 27.6398655127988, 19.1220480307005, 27.6398655127988
1, 4, 1, 390, 7, 5, 27.1112344192172, 85, 85, 100, 100, 0, 6, 0, 0, 18.4497828554834, 26.1112244192172, 19.5201786753828, 27.1112344192172, 19.5201786753828, 27.1112344192172
1, 4, 1, 391, 5, 5, 24.8212393440057, 85, 85, 100, 100, 0, 6, 0, 0, 17.9047391584588, 23.8212293440057, 18.9241041244791, 24.8212393440057, 18.9241041244791, 24.8212393440057
1, 4, 1, 392, 5, 5, 24.1472744228778, 85, 85, 100, 100, 0, 6, 0, 0, 16.9246277115864, 23.1472644228778, 18.0982972975764, 24.1472744228778, 18.0982972975764, 24.1472744228778
1, 4, 1, 393, 7, 5, 25.8282539229542, 85, 85, 100, 100, 0, 6, 0, 0, 18.2681842460429, 24.8282439229542, 19.3298076631621, 25.8282539229542, 19.3298076631621, 25.8282539229542
1, 4, 1, 394, 5, 5, 25.8112557398508, 85, 85, 100, 100, 0, 6, 0, 0, 17.7913080087511, 24.8112457398508, 18.7938796698318, 25.8112557398508, 18.7938796698318, 25.8112557398508
1, 4, 1, 395, 5, 5, 26.3686523877186, 85, 85, 100, 100, 0, 6, 0, 0, 20.8626267914942, 25.3686423877186, 21.9922188054104, 26.3686523877186, 21.9922188054104, 26.3686523877186
1, 4, 1, 396, 5, 5, 29.2249479675838, 85, 85, 100, 100, 0, 6, 0, 0, 20.0401808557721, 28.2249379675838, 21.1927357476817, 29.2249479675838, 21.1927357476817, 29.2249479675838
1, 4, 1, 397, 5, 5, 27.898250021285, 85, 85, 100, 100, 0, 6, 0, 0, 19.3465232331187, 26.898240021285, 20.5018382411819, 27.898250021285, 20.5018382411819, 27.898250021285
1, 4, 1, 398, 5, 5, 26.4096519906715, 85, 85, 100, 100, 0, 6, 0, 0, 17.4701344216845, 25.4096419906715, 18.4858693476628, 26.4096519906715, 18.4858693476628, 26.4096519906715
1, 4, 1, 399, 5, 5, 27.4062557644157, 85, 85, 100, 100, 0, 6, 0, 0, 14.918143578576, 26.4062457644157, 15.9215252615278, 27.4062557644157, 15.9215252615278, 27.4062557644157
1, 4, 1, 400, 5, 5, 24.1589256414354, 85, 85, 100, 100, 0, 6, 0, 0, 16.4631633536186, 23.1589156414354, 17.476785865456, 24.1589256414354, 17.476785865456, 24.1589256414354
2, 1, 1, 401, 7, 7, 25.8355643419096, 85, 85, 100, 100, 0, 6, 0, 0, 19.1631624992784, 24.8355543419096, 20.1936654854532, 25.8355643419096, 20.1936654854532, 25.8355643419096
2, 1, 1, 402, 7, 7, 25.4150972401856, 85, 85, 100, 100, 0, 6, 0, 0, 18.4360010728678, 24.4150872401856, 19.4939448001593, 25.4150972401856, 19.4939448001593, 25.4150972401856
2, 1, 1, 403, 7, 7, 27.0227045538434, 85, 85, 100, 100, 0, 6, 0, 0, 18.6003697250531, 26.0226945538434, 19.6014533931519, 27.0227045538434, 19.6014533931519, 27.0227045538434
2, 1, 1, 404, 7, 7, 25.8920918305866, 85, 85, 100, 100, 0, 6, 0, 0, 16.237540391802, 24.8920818305866, 17.2983217543782, 25.8920918305866, 17.2983217543782, 25.8920918305866
2, 1, 1, 405, 7, 7, 28.2918963219379, 85, 85, 100, 100, 0, 6, 0, 0, 19.0194840070792, 27.2918863219379, 20.0198753836358, 28.2918963219379, 20.0198753836358, 28.2918963219379
